Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [141] DevicesUI_Init        [118] GfxDrv_MapKey         [158] ObjSK_Init
 [107] Draw_SetSolid2_2D     [145] GfxDrv_Start          [125] ObjSK_RenderObject
  [31] ELEM_OBJTYPEPi (scmcc.h) [146] GfxDrv_VID_InitDIB  [97] ObjSK_Send
 [101] ELEM_OBJTYPEPi (scmcc.h) [147] GfxDrv_VID_SetWindowedMode [71] ObjSK_SetSlot
  [47] GfxApi_Begin          [148] GfxDrv_bSetupPixelFormat [122] Prim_Hide
  [87] GfxApi_BeginDrawing    [12] GfxFont_DrawChar      [159] Prim_Init
  [42] GfxApi_BindTex        [128] GfxFont_FetchChar      [45] Prim_Opts
  [77] GfxApi_Color           [53] GfxFont_FetchFrag      [35] Prim_RenderCube
  [48] GfxApi_End            [104] GfxFont_FindFont       [29] Prim_RenderCylinder
  [88] GfxApi_EndDrawing     [106] GfxFont_GetCellBit     [10] Prim_RenderPrimative
  [79] GfxApi_FillSquare     [149] GfxFont_Init           [11] Prim_RenderSphere
  [89] GfxApi_FontSize       [138] GfxFont_LoadFont      [121] Prim_Show
  [83] GfxApi_FontSize2      [136] GfxFont_Register        [6] Render3D_Frame
  [58] GfxApi_MoveTo         [129] GfxFont_RenderCell    [160] Render3D_Init
  [69] GfxApi_Perspective    [105] GfxFont_SetFont         [4] Render_Frame
  [76] GfxApi_Point          [150] Gfxdev_Init            [86] Render_Init
  [81] GfxApi_PopMatrix      [151] IfDev_Init            [100] Render_PollKey
  [82] GfxApi_PushMatrix      [15] Img_LoadTGA           [115] Render_PopClip
  [72] GfxApi_ReadSLong      [152] Mouse_Init             [91] Render_PopState
  [68] GfxApi_Rotate3         [32] Obj3D_ApplySpr        [116] Render_PushClip
  [80] GfxApi_SetFont         [33] Obj3D_BindTexture      [92] Render_PushState
  [74] GfxApi_SetRange        [73] Obj3D_BoxCollideP     [123] SYMGi (scmcc.h)
  [50] GfxApi_Show            [18] Obj3D_CheckBlocked     [36] Sky_DrawSkyBox
  [59] GfxApi_TexCoord2       [19] Obj3D_DoMove           [40] Sky_LoadSky
  [78] GfxApi_TextColor      [102] Obj3D_GroupOpts        [44] Sky_MakeSkyVec
  [70] GfxApi_Texture        [153] Obj3D_Init            [131] Tex_AllocTexnum
  [49] GfxApi_TransformMatrixd [14] Obj3D_LoadImage      [134] Tex_GetModeinfo
  [90] GfxApi_Translate       [21] Obj3D_MapST            [22] Tex_HalfSample
  [84] GfxApi_Translate3      [17] Obj3D_MoveInner       [161] Tex_Init2
  [51] GfxApi_UnbindTex      [126] Obj3D_NewSprite        [16] Tex_LoadFileRaw
  [57] GfxApi_Vec3            [85] Obj3D_ObjBoxSlidePlane [23] Tex_LoadTexture2
 [132] GfxApi_WriteData       [26] Obj3D_ObjCollideBoxP  [139] Tex_Resample
  [43] GfxApi_WriteFloat     [154] Obj3D_PhysInit         [64] TyFcn_VectorIs
  [28] GfxApi_WriteOpcode     [13] Obj3D_Point            [65] TyObj_GetSlot
  [61] GfxApi_WriteSByte      [99] Obj3D_PopTexture       [37] UICon_Draw
  [52] GfxApi_WriteSInt       [63] Obj3D_PushTexture     [135] UICon_IChar
  [55] GfxApi_WriteSLong       [7] Obj3D_RenderFrame     [162] UICon_Print
 [130] GfxApi_WriteSShort     [75] Obj3D_RenderGroup     [127] UICon_ScrollUp
  [56] GfxApi_WriteString      [9] Obj3D_RenderObj       [110] UICon_Think
 [103] GfxApi_WriteUByte      [30] Obj3D_RenderSprite    [113] UICon_WChar
 [117] GfxDev_Key_Event       [20] Obj3D_RunPhys           [2] WinMain@16
 [112] GfxDev_SetPerspective_3D [54] Obj3D_SelectTexture [140] checkarg
 [111] GfxDev_Translate       [62] Obj3D_SelectTextureR  [119] chkmap (keyb.c)
 [133] GfxDev_WriteSLong     [155] Obj3D_SkyInit           [5] gfxdev_opcode
 [137] GfxDrv_AppActivate    [156] Obj3D_SpriteInit        [1] gfxdev_write
 [108] GfxDrv_BeginDrawing    [39] Obj3D_SpriteOpts       [66] glColor4f@16
 [142] GfxDrv_CenterWindow   [157] Obj3D_TexInit          [67] glVertex2f@8
 [109] GfxDrv_EndDrawing      [25] Obj3D_Tex_Opts        [120] keyb_handler
 [114] GfxDrv_FillSquare      [98] Obj3D_WrapVec          [27] vecz (texture.c)
 [143] GfxDrv_GL_Init        [124] ObjSK_Frame             [8] <cycle 1>
 [144] GfxDrv_Init            [34] ObjSK_GetSlot          [38] <cycle 2>
